YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08,WEEKDAY,14,TRAIN,NS15,24927,15314
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,NS14,8511,18095
2023-08,WEEKDAY,22,TRAIN,NS14,18071,45468
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS10,6998,22259
2023-08,WEEKDAY,21,TRAIN,NS10,18198,59647
2023-08,WEEKDAY,12,TRAIN,DT3,7543,4635
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5456,2614
2023-08,WEEKDAY,13,TRAIN,DT27,12940,7139
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT27,3908,2952
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NE15,18,968
2023-08,WEEKDAY,0,TRAIN,NE15,50,2147
2023-08,WEEKDAY,18,TRAIN,TE16,18946,14191
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,TE16,4022,3484
2023-08,WEEKDAY,6,TRAIN,EW5,44061,18115
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7452,3023
2023-08,WEEKDAY,16,TRAIN,EW30,7427,701
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW30,2717,517
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,BP8,635,737
2023-08,WEEKDAY,9,TRAIN,BP8,1719,2024
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS14,16979,11952
2023-08,WEEKDAY,12,TRAIN,NS14,28818,21039
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1724,1566
2023-08,WEEKDAY,14,TRAIN,SE4,3037,4014
2023-08,WEEKDAY,23,TRAIN,EW11,5227,8731
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2159,3994
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,TE18,734,1915
2023-08,WEEKDAY,8,TRAIN,TE18,2741,17832
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,BP13,479,109
2023-08,WEEKDAY,6,TRAIN,BP13,4990,501
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,6254,5293
2023-08,WEEKDAY,23,TRAIN,EW8/CC9,14424,12021
2023-08,WEEKDAY,9,TRAIN,SW2,5978,2557
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2621,1729
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,21526,2971
2023-08,WEEKDAY,21,TRAIN,CC4/DT15,44302,6001
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,8226,13167
2023-08,WEEKDAY,22,TRAIN,NS17/CC15,20593,34182
2023-08,WEEKDAY,19,TRAIN,TE16,9288,10714
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,TE16,3177,3131
2023-08,WEEKDAY,9,TRAIN,EW6,22225,11092
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW6,6920,3645
2023-08,WEEKDAY,21,TRAIN,NS15,14433,16103
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3376,5967
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,25434,20996
2023-08,WEEKDAY,12,TRAIN,NE16/STC,46050,41470
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW31,534,1686
2023-08,WEEKDAY,21,TRAIN,EW31,2529,2157
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,3983,3517
2023-08,WEEKDAY,18,TRAIN,DT10/TE11,17133,19656
2023-08,WEEKDAY,6,TRAIN,PW4,10779,1330
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,PW4,910,240
2023-08,WEEKDAY,10,TRAIN,TE1,4678,4464
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,TE1,1828,634
2023-08,WEEKDAY,8,TRAIN,NE15,87602,12140
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NE15,10577,3978
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,NS16,22187,27344
2023-08,WEEKDAY,17,TRAIN,NS16,64523,89478
2023-08,WEEKDAY,22,TRAIN,EW6,3816,15086
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1535,5735
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,EW18,6098,7085
2023-08,WEEKDAY,8,TRAIN,EW18,47502,61089
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,TE3,3686,3450
2023-08,WEEKDAY,18,TRAIN,TE3,18210,27093
2023-08,WEEKDAY,9,TRAIN,CC17/TE9,11264,10708
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2435,1877
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5440,6286
2023-08,WEEKDAY,16,TRAIN,CC19/DT9,9832,8861
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2534,2510
2023-08,WEEKDAY,16,TRAIN,SW2,4573,5941
2023-08,WEEKDAY,23,TRAIN,SE1,377,3046
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,SE1,195,1283
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,TE8,4244,4684
2023-08,WEEKDAY,10,TRAIN,TE8,6790,8012
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2176,10163
2023-08,WEEKDAY,23,TRAIN,NE16/STC,4650,23975
2023-08,WEEKDAY,8,TRAIN,SE5,6374,2007
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1402,968
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE8,20684,22238
2023-08,WEEKDAY,15,TRAIN,NE8,28588,29406
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NS11,17634,24602
2023-08,WEEKDAY,18,TRAIN,NS11,62518,139319
2023-08,WEEKDAY,7,TRAIN,TE16,9768,6940
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1456,1265
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW17,32,346
2023-08,WEEKDAY,0,TRAIN,EW17,63,886
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3919,13901
2023-08,WEEKDAY,11,TRAIN,CC4/DT15,12921,28712
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,NS18,6926,6630
2023-08,WEEKDAY,17,TRAIN,NS18,24174,22669
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS2,11719,13578
2023-08,WEEKDAY,16,TRAIN,NS2,26774,34860
2023-08,WEEKDAY,22,TRAIN,CC11,10163,7716
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC11,2445,3363
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3719,2314
2023-08,WEEKDAY,11,TRAIN,DT27,6995,5594
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,39750,56877
2023-08,WEEKDAY,13,TRAIN,TE14/NS22,80091,83381
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3244,1327
2023-08,WEEKDAY,6,TRAIN,CC10/DT26,18396,7387
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,17030,19806
2023-08,WEEKDAY,16,TRAIN,NS4/BP1,39227,51534
2023-08,WEEKDAY,19,TRAIN,BP3,3241,12847
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1256,2483
2023-08,WEEKDAY,0,TRAIN,EW11,181,689
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW11,74,244
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,TE3,703,4174
2023-08,WEEKDAY,22,TRAIN,TE3,1701,10505
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NS2,12579,11989
2023-08,WEEKDAY,14,TRAIN,NS2,22936,23719
2023-08,WEEKDAY,5,TRAIN,DT31,2221,67
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,DT31,387,8
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2134,1916
2023-08,WEEKDAY,21,TRAIN,CC5,4967,4203
2023-08,WEEKDAY,15,TRAIN,NE13,25463,22913
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE13,11802,10345
2023-08,WEEKDAY,21,TRAIN,NE13,17751,27717
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5725,10216
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,27754,26291
2023-08,WEEKDAY,12,TRAIN,NS9/TE2,49735,50748
2023-08,WEEKDAY,14,TRAIN,CC5,4415,4718
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,CC5,3041,3646
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2591,2389
2023-08,WEEKDAY,16,TRAIN,PE5,5628,7779
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NE9,12300,7037
2023-08,WEEKDAY,9,TRAIN,NE9,35387,32360
2023-08,WEEKDAY,17,TRAIN,BP10,3302,7342
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1297,1644
2023-08,WEEKDAY,11,TRAIN,DT29,6555,2949
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3675,1597
2023-08,WEEKDAY,12,TRAIN,NS19,42254,36198
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS19,21810,16512
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2252,844
2023-08,WEEKDAY,7,TRAIN,SW5,27862,7897
2023-08,WEEKDAY,18,TRAIN,NE15,26777,77578
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NE15,9550,12420
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,SE3,364,2067
2023-08,WEEKDAY,21,TRAIN,SE3,749,5225
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,PW1,458,129
2023-08,WEEKDAY,22,TRAIN,PW1,773,162
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,60,68
2023-08,WEEKDAY,5,TRAIN,CC19/DT9,390,638
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1725,548
2023-08,WEEKDAY,5,TRAIN,NE16/STC,10930,3252
2023-08,WEEKDAY,16,TRAIN,DT6,13035,7790
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,DT6,3850,2994
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,BP7,119,36
2023-08,WEEKDAY,5,TRAIN,BP7,1246,357
2023-08,WEEKDAY,19,TRAIN,PW5,2318,9864
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1106,3638
2023-08,WEEKDAY,19,TRAIN,TE1,10889,6724
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1680,2499
2023-08,WEEKDAY,11,TRAIN,SE1,4437,2631
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2457,1517
2023-08,WEEKDAY,22,TRAIN,EW3,5900,20128
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,EW3,2768,7917
2023-08,WEEKDAY,16,TRAIN,EW26,29853,33058
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW26,14287,15000
2023-08,WEEKDAY,8,TRAIN,NS19,91759,77789
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NS19,13442,11371
2023-08,WEEKDAY,18,TRAIN,SW3,2812,6502
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,SW3,866,1220
2023-08,WEEKDAY,11,TRAIN,EW12/DT14,40129,72884
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,20082,43483
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,3344,2960
2023-08,WEEKDAY,14,TRAIN,DT10/TE11,14342,6319
2023-08,WEEKDAY,9,TRAIN,PE1,5914,1857
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2073,666
2023-08,WEEKDAY,13,TRAIN,BP8,2151,1593
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,BP8,779,723
2023-08,WEEKDAY,18,TRAIN,NE11,28086,36637
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NE11,7458,7694
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3504,2206
2023-08,WEEKDAY,9,TRAIN,CC7,9019,8659
2023-08,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1944,32684
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,525,822
2023-08,WEEKDAY,18,TRAIN,EW10,21884,37175
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW10,9068,9524
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,8470,6076
2023-08,WEEKDAY,17,TRAIN,CC10/DT26,43090,20213
2023-08,WEEKDAY,6,TRAIN,NS25/EW13,2678,16843
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1009,4569
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2820,5599
2023-08,WEEKDAY,16,TRAIN,NS27/CE2/TE20,7677,4745
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,PE2,489,43
2023-08,WEEKDAY,5,TRAIN,PE2,2464,224
2023-08,WEEKDAY,17,TRAIN,PE7,6718,7510
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,PE7,2824,1947
2023-08,WEEKDAY,20,TRAIN,EW2/DT32,54428,74630
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,21597,24836
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,NE15,6765,12125
2023-08,WEEKDAY,19,TRAIN,NE15,17388,64386
2023-08,WEEKDAY,21,TRAIN,EW11,15409,22861
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW11,6488,9706
2023-08,WEEKDAY,16,TRAIN,EW31,7241,795
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2698,666
2023-08,WEEKDAY,23,TRAIN,CC16,933,3017
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CC16,433,1192
2023-08,WEEKDAY,17,TRAIN,EW11,41366,26543
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,EW11,12273,11102
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1966,446
2023-08,WEEKDAY,5,TRAIN,NE17/PTC,10762,2163
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,BP4,1060,639
2023-08,WEEKDAY,12,TRAIN,BP4,6801,5577
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,17538,5091
2023-08,WEEKDAY,20,TRAIN,CC4/DT15,37242,10043
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,6744,17606
2023-08,WEEKDAY,9,TRAIN,NE7/DT12,17990,38141
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1677,1338
2023-08,WEEKDAY,19,TRAIN,TE13,6026,3849
2023-08,WEEKDAY,16,TRAIN,SW3,3120,2914
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,SW3,905,977
2023-08,WEEKDAY,12,TRAIN,EW12/DT14,52144,84276
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,26756,47561
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NS13,867,4684
2023-08,WEEKDAY,0,TRAIN,NS13,2009,9669
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,BP3,525,1788
2023-08,WEEKDAY,22,TRAIN,BP3,1402,5041
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1702,1558
2023-08,WEEKDAY,16,TRAIN,DT23,5707,3467
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CC26,367,397
2023-08,WEEKDAY,23,TRAIN,CC26,969,988
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW6,7083,4687
2023-08,WEEKDAY,12,TRAIN,EW6,11360,9368
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS15,6424,5370
2023-08,WEEKDAY,16,TRAIN,NS15,41655,15755
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,20634,15271
2023-08,WEEKDAY,10,TRAIN,NS17/CC15,41472,28740
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,TE7,2669,2064
2023-08,WEEKDAY,16,TRAIN,TE7,7080,6167
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,10555,12323
2023-08,WEEKDAY,12,TRAIN,EW14/NS26,69827,53533
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NE15,10849,9309
2023-08,WEEKDAY,13,TRAIN,NE15,19202,16825
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW18,8137,8233
2023-08,WEEKDAY,18,TRAIN,EW18,59999,48875
2023-08,WEEKDAY,12,TRAIN,PE3,6954,5537
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,PE3,4157,2772
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT33,9336,3181
2023-08,WEEKDAY,11,TRAIN,DT33,16990,5756
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1698,1221
2023-08,WEEKDAY,9,TRAIN,DT34,7699,7685
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS19,9685,19017
2023-08,WEEKDAY,21,TRAIN,NS19,25531,49377
2023-08,WEEKDAY,13,TRAIN,NS11,31221,30020
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NS11,19144,16710
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,NS14,17158,15159
2023-08,WEEKDAY,17,TRAIN,NS14,45055,61049
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,DT3,978,489
2023-08,WEEKDAY,6,TRAIN,DT3,9362,1521
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CC5,84,8
2023-08,WEEKDAY,5,TRAIN,CC5,478,20
2023-08,WEEKDAY,8,TRAIN,PW5,6837,2042
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2252,660
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,DT27,4306,2954
2023-08,WEEKDAY,12,TRAIN,DT27,7973,6638
2023-08,WEEKDAY,20,TRAIN,NE11,13004,15837
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,NE11,5397,6144
2023-08,WEEKDAY,17,TRAIN,EW10,17131,20825
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,EW10,8802,9213
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,CC26,270,2590
2023-08,WEEKDAY,6,TRAIN,CC26,1619,14336
2023-08,WEEKDAY,16,TRAIN,BP9,1688,2885
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,BP9,769,837
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,16006,38776
2023-08,WEEKDAY,12,TRAIN,NE1/CC29,33490,73480
2023-08,WEEKDAY,16,TRAIN,SW5,7532,10669
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,SW5,4014,3838
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2399,2871
2023-08,WEEKDAY,13,TRAIN,DT20,4600,7230
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NE9,10568,11356
2023-08,WEEKDAY,18,TRAIN,NE9,65702,53380
2023-08,WEEKDAY,13,TRAIN,TE6,10759,7440
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE6,4523,3546
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW22,97,48
2023-08,WEEKDAY,5,TRAIN,EW22,613,760
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW3,9509,4336
2023-08,WEEKDAY,9,TRAIN,EW3,26800,12737
2023-08,WEEKDAY,6,TRAIN,BP5,3774,1670
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,BP5,362,252
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,PE5,3286,1613
2023-08,WEEKDAY,11,TRAIN,PE5,5977,3400
2023-08,WEEKDAY,12,TRAIN,PW5,2488,1974
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2054,1102
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,BP9,877,835
2023-08,WEEKDAY,15,TRAIN,BP9,1501,2260
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2298,3459
2023-08,WEEKDAY,9,TRAIN,DT21,8154,17631
2023-08,WEEKDAY,20,TRAIN,CC24,35028,6125
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC24,4742,2696
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW19,342,68
2023-08,WEEKDAY,5,TRAIN,EW19,3729,515
2023-08,WEEKDAY,15,TRAIN,SW1,3497,2650
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1087,766
2023-08,WEEKDAY,0,TRAIN,SW5,100,1352
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,SW5,74,649
2023-08,WEEKDAY,18,TRAIN,EW8/CC9,137176,132530
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,42914,32176
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,PE3,326,86
2023-08,WEEKDAY,5,TRAIN,PE3,1640,330
2023-08,WEEKDAY,5,TRAIN,SW4,670,60
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,SW4,127,15
2023-08,WEEKDAY,11,TRAIN,TE7,6774,3417
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,TE7,3381,2039
2023-08,WEEKDAY,11,TRAIN,NE8,21970,28020
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NE8,12879,20747
2023-08,WEEKDAY,0,TRAIN,NS2,551,3322
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NS2,266,1539
2023-08,WEEKDAY,7,TRAIN,SE1,15596,13347
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1532,523
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,DT23,2087,1774
2023-08,WEEKDAY,18,TRAIN,DT23,26348,11590
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,DT21,3930,4175
2023-08,WEEKDAY,15,TRAIN,DT21,9734,8465
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE22,1370,3591
2023-08,WEEKDAY,13,TRAIN,TE22,1812,4292
2023-08,WEEKDAY,21,TRAIN,NS14,19854,48940
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS14,8546,17899
2023-08,WEEKDAY,11,TRAIN,NE15,20013,10110
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NE15,12366,6382
2023-08,WEEKDAY,7,TRAIN,EW29,13927,132620
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW29,4152,16433
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NS28,214,874
2023-08,WEEKDAY,7,TRAIN,NS28,821,2746
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,EW26,12762,4788
2023-08,WEEKDAY,6,TRAIN,EW26,76102,32181
2023-08,WEEKDAY,18,TRAIN,NS28,3935,1769
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NS28,4766,1556
2023-08,WEEKDAY,6,TRAIN,PE5,13265,1884
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1224,211
2023-08,WEEKDAY,15,TRAIN,EW17,21604,27535
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW17,11879,12451
2023-08,WEEKDAY,20,TRAIN,BP8,1672,2317
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,BP8,572,695
2023-08,WEEKDAY,21,TRAIN,DT8,2362,3338
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,DT8,750,1519
2023-08,WEEKDAY,23,TRAIN,BP2,130,1289
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,BP2,30,328
2023-08,WEEKDAY,7,TRAIN,EW11,24243,26071
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW11,5277,4572
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3106,3203
2023-08,WEEKDAY,18,TRAIN,CC16,27613,19871
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CC25,459,51
2023-08,WEEKDAY,5,TRAIN,CC25,1442,356
2023-08,WEEKDAY,5,TRAIN,EW8/CC9,3027,1466
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,486,158
2023-08,WEEKDAY,10,TRAIN,NS12,15298,6500
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NS12,9233,3936
2023-08,WEEKDAY,21,TRAIN,EW29,12275,4869
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3371,6333
2023-08,WEEKDAY,5,TRAIN,CC16,1140,362
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CC16,242,53
2023-08,WEEKDAY,14,TRAIN,CC28,3143,3655
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1933,1692
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW28,14839,7284
2023-08,WEEKDAY,12,TRAIN,EW28,25121,16323
2023-08,WEEKDAY,20,TRAIN,CC3,14963,3816
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC3,11553,2166
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,CC21,2235,3230
2023-08,WEEKDAY,8,TRAIN,CC21,14618,12401
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CC21,1327,1127
2023-08,WEEKDAY,23,TRAIN,CC21,3308,2717
2023-08,WEEKDAY,16,TRAIN,NE1/CC29,65793,42832
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,36626,30042
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,62,227
2023-08,WEEKDAY,0,TRAIN,CC19/DT9,137,358
2023-08,WEEKDAY,9,TRAIN,NS18,27439,15453
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS18,9173,3650
2023-08,WEEKDAY,13,TRAIN,EW28,24063,18822
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,EW28,13726,9120
2023-08,WEEKDAY,7,TRAIN,TE18,1823,6753
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,TE18,413,1140
2023-08,WEEKDAY,11,TRAIN,TE16,6955,4324
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,TE16,3995,2684
2023-08,WEEKDAY,18,TRAIN,NS2,58566,102211
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NS2,12889,16457
2023-08,WEEKDAY,10,TRAIN,BP13,1594,827
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,BP13,844,429
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS14,4277,10438
2023-08,WEEKDAY,23,TRAIN,NS14,8972,24090
2023-08,WEEKDAY,23,TRAIN,DT31,1391,6112
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT31,603,2724
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3196,3818
2023-08,WEEKDAY,18,TRAIN,DT29,13504,28236
2023-08,WEEKDAY,17,TRAIN,CC11,79949,15525
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC11,9232,5777
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,BP9,1669,870
2023-08,WEEKDAY,9,TRAIN,BP9,3462,2569
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,18831,18244
2023-08,WEEKDAY,15,TRAIN,BP6/DT1,29321,40590
2023-08,WEEKDAY,9,TRAIN,BP6/DT1,66669,31227
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,BP6/DT1,21840,12512
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,3019,20776
